PositionX,PositionY,PositionZ
-5184.199,213.45787,-2237.3865
-5183.758,213.9259,-2245.5225
-5183.3125,214.44826,-2253.7378
-5182.8564,215.01825,-2262.1133
-5182.348,215.66417,-2271.46
-5181.947,216.22601,-2279.0474
-5181.554,216.77286,-2286.6604
-5181.162,217.30188,-2294.4146
-5180.671,217.94258,-2304.12
-5180.273,218.42361,-2311.962
-5179.874,218.90411,-2319.7832
-5179.4727,219.37904,-2327.6414
-5179.0674,219.87885,-2335.5947
-5178.6177,220.48233,-2344.562
-5178.1753,221.10649,-2353.508
-5177.7817,221.62962,-2361.5083
-5177.3926,222.09103,-2369.419
-5177.007,222.54056,-2377.296
-5176.6255,222.97589,-2385.0813
-5176.24,223.40862,-2392.818
-5175.784,223.87492,-2401.46
-5175.3364,224.2655,-2409.0806
-5174.843,224.61182,-2416.606
-5174.303,224.91345,-2424.0947
-5173.6367,225.21606,-2432.4993
-5172.9834,225.45609,-2439.836
-5172.2383,225.6768,-2447.1035
-5171.363,225.8749,-2454.3342
-5170.345,226.05652,-2461.498
-5169.1934,226.21721,-2468.6248
-5167.94,226.34698,-2475.7708
-5166.4507,226.46324,-2483.7695
-5165.0737,226.55359,-2490.8708
-5163.6367,226.62247,-2497.982
-5162.15,226.6609,-2505.0684
-5160.601,226.66502,-2512.123
-5158.971,226.65991,-2519.2073
-5157.0767,226.65024,-2527.0867
-5155.3203,226.63643,-2534.1038
-5153.5264,226.61176,-2541.0732
-5151.695,226.5861,-2548.0352
-5149.8306,226.54793,-2554.999
-5147.684,226.46303,-2562.8208
-5145.7134,226.36726,-2569.7312
-5143.675,226.25154,-2576.5586
-5141.2646,226.14442,-2584.165
-5139.0723,226.02467,-2590.8037
-5136.6167,225.91174,-2597.9297
-5134.468,225.81696,-2603.8577
-5131.997,225.71092,-2610.1108
-5129.028,225.58069,-2616.6814
-5126.0527,225.43501,-2622.3772
-5123.189,225.26968,-2627.2598
-5119.7236,225.05983,-2632.5938
-5116.109,224.79417,-2637.8567
-5112.7812,224.53632,-2642.5103
-5109.3906,224.25331,-2647.0896
-5105.8413,223.92317,-2651.6558
-5102.1074,223.58366,-2656.085
-5098.2046,223.21756,-2660.353
-5094.0874,222.8293,-2664.477
-5089.196,222.36557,-2668.979
-5084.7,221.95042,-2672.8032
-5080.0215,221.52003,-2676.5603
-5075.1733,221.06741,-2680.264
-5070.208,220.60883,-2683.894
-5065.0938,220.13763,-2687.5173
-5059.2344,219.58534,-2691.564
-5053.96,219.11336,-2695.108
-5048.5547,218.63353,-2698.6597
-5043.058,218.14832,-2702.199
-5036.7827,217.5797,-2706.1907
-5031.125,217.06937,-2709.7656
-5025.445,216.53766,-2713.349
-5019.767,216.00249,-2716.932
-5014.063,215.44916,-2720.539
-5008.3193,214.88512,-2724.1995
-5002.6484,214.31316,-2727.878
-4996.4355,213.66801,-2732.117
-4991.0337,213.06076,-2736.097
-4985.9023,212.45224,-2740.2366
-4980.867,211.73395,-2744.5042
-4975.5015,210.8619,-2749.459
-4970.9766,210.06497,-2754.075
-4966.6875,209.24174,-2758.8337
-4962.6353,208.40056,-2763.7698
-4958.909,207.60258,-2768.8567
-4955.407,206.7909,-2774.1343
-4951.773,205.84052,-2780.2612
-4948.868,205.02275,-2785.9094
-4946.164,204.16412,-2791.6396
-4943.6836,203.2943,-2797.5032
-4941.422,202.41798,-2803.486
-4939.151,201.44357,-2810.4104
-4937.354,200.6056,-2816.6301
-4935.6963,199.7819,-2822.9678
-4934.212,198.97551,-2829.3955
-4932.782,198.06671,-2836.7368
-4931.728,197.23238,-2843.3787
-4930.881,196.37129,-2850.08
-4930.1753,195.48686,-2856.8723
-4929.541,194.59334,-2863.7092
-4928.93,193.69481,-2870.5857
-4928.255,192.64796,-2878.4258
-4927.687,191.72902,-2885.4429
-4927.1494,190.80167,-2892.5151
-4926.6313,189.86617,-2899.6562
-4926.128,188.95883,-2906.7366
-4925.5674,188.05156,-2914.4392
-4925.049,187.36166,-2921.0461
-4924.482,186.72565,-2927.5388
-4923.847,186.1139,-2933.9844
-4923.142,185.48997,-2940.3855
-4922.1597,184.79155,-2947.5273
-4921.043,184.14287,-2953.8027
-4919.6265,183.49129,-2959.935
-4917.904,182.82848,-2965.9167
-4915.5005,182.12216,-2972.4697
-4913.0127,181.52159,-2978.059
-4910.2075,180.93343,-2983.4565
-4907.148,180.35275,-2988.6143
-4903.8325,179.7764,-2993.5725
-4900.274,179.19612,-2998.3586
-4896.177,178.52094,-3003.5562
-4892.544,177.86699,-3008.1624
-4889.0557,177.14337,-3012.6868
-4885.7573,176.38335,-3017.2417
-4882.703,175.63881,-3021.9614
-4879.674,174.89775,-3027.3694
-4877.2754,174.36772,-3032.3342
-4875.152,174.00354,-3037.4373
-4873.2207,173.80518,-3042.6357
-4871.356,173.63945,-3047.8591
-4869.288,173.41058,-3053.7397
-4867.4565,173.14659,-3058.971
-4865.617,172.77725,-3064.2207
-4863.79,172.33589,-3069.4263
-4861.975,171.82841,-3074.591
-4860.177,171.23444,-3079.722
-4858.1816,170.45262,-3085.4348
-4856.2427,169.61897,-3091.0374
-4854.5913,168.88364,-3095.8518
-4852.8,168.07338,-3101.136
-4850.8906,167.20792,-3106.9746
-4849.489,166.56827,-3111.6367
-4848.2944,165.98898,-3116.334
-4847.315,165.39944,-3121.6282
-4846.781,164.90062,-3126.2666
-4846.58,164.42577,-3130.8093
-4846.714,163.97076,-3135.2607
-4847.173,163.52869,-3139.6118
-4847.9673,163.10373,-3143.8794
-4849.196,162.62389,-3148.5474
-4850.605,162.20433,-3152.5852
-4852.304,161.79166,-3156.5024
-4854.2573,161.37277,-3160.2869
-4856.4487,160.9552,-3163.8984
-4859.217,160.49153,-3167.781
-4861.932,160.07472,-3171.0786
-4864.837,159.65906,-3174.1711
-4867.9326,159.23161,-3177.1194
-4871.1484,158.79308,-3179.9688
-4874.843,158.29706,-3183.1345
-4878.1724,157.84856,-3185.9802
-4881.4834,157.40889,-3188.846
-4884.772,156.9836,-3191.752
-4888.047,156.56085,-3194.706
-4891.2817,156.14336,-3197.6943
-4894.8555,155.67686,-3201.126
-4897.922,155.27669,-3204.2537
-4900.8623,154.89395,-3207.482
-4903.6562,154.5421,-3210.8103
-4906.3247,154.2379,-3214.2795
-4909.151,153.97145,-3218.254
-4911.5903,153.80281,-3221.871
-4913.956,153.68912,-3225.5208
-4916.246,153.63362,-3229.1902
-4918.46,153.61002,-3232.8604
-4920.859,153.63033,-3237.008
-4922.935,153.72803,-3240.7068
-4924.9985,153.90056,-3244.3877
-4927.0864,154.08894,-3248.0457
-4929.226,154.30481,-3251.6726
-4931.4087,154.54086,-3255.2227
-4933.977,154.84445,-3259.1333
-4936.331,155.07405,-3262.547
-4938.689,155.1826,-3265.8955
-4941.161,155.2822,-3269.1519
-4943.6504,155.35641,-3272.3008
-4946.0376,155.36562,-3275.2761
-4948.6284,155.28865,-3278.4675
-4950.8037,155.17644,-3281.1165
-4952.937,155.05208,-3283.6697
-4955.071,154.92398,-3286.1902
-4957.4336,154.77515,-3288.9136
-4959.535,154.62971,-3291.2195
-4961.6543,154.47443,-3293.4187
-4963.8086,154.31291,-3295.5452
-4966.256,154.12381,-3297.8862
-4968.454,153.94875,-3299.9255
-4970.689,153.76721,-3301.9392
-4972.9414,153.59671,-3303.896
-4975.2354,153.45392,-3305.798
-4977.578,153.33472,-3307.6467
-4980.258,153.22076,-3309.5886
-4982.665,153.13649,-3311.2217
-4985.089,153.06664,-3312.806
-4987.497,153.01085,-3314.3674
-4989.882,152.97258,-3315.9119
-4992.264,152.94928,-3317.4565
-4994.952,152.93417,-3319.2024
-4997.331,152.9307,-3320.7476
-4999.7153,152.9316,-3322.29
-5002.107,152.93066,-3323.8208
-5004.503,152.92796,-3325.3208
-5007.164,152.92671,-3326.93
-5009.391,152.92096,-3328.2378
-5011.4087,152.90068,-3329.3906
-5013.2466,152.87044,-3330.4058
-5014.9526,152.8357,-3331.3142
-5016.8325,152.79648,-3332.1968
-5018.528,152.76515,-3332.8354
-5020.257,152.73698,-3333.3113
-5022.0146,152.7131,-3333.609
-5023.8037,152.69174,-3333.7588
-5025.8228,152.66966,-3333.8142
-5027.6367,152.64706,-3333.7573
-5029.456,152.62143,-3333.5737
-5031.249,152.60355,-3333.2307
-5032.9834,152.60405,-3332.7083
-5034.834,152.61427,-3331.9045
-5036.365,152.62903,-3331.0076
-5037.7847,152.65138,-3329.945
-5039.0728,152.6765,-3328.7378
-5040.218,152.72942,-3327.385
-5041.248,152.8022,-3325.917
-5042.374,152.91061,-3323.9568
-5043.15,153.00557,-3322.2861
-5043.908,153.12016,-3320.312
-5044.595,153.24242,-3318.2603
-5045.2515,153.37164,-3316.125
-5045.8345,153.49529,-3314.1719
-5046.428,153.6287,-3312.163
-5047.0264,153.77151,-3310.1013
-5047.7095,153.94351,-3307.701
-5048.3364,154.10788,-3305.4856
-5048.979,154.28076,-3303.2083
-5049.642,154.46274,-3300.8655
-5050.336,154.65236,-3298.4463
-5051.0645,154.85063,-3295.9521
-5051.9443,155.08295,-3293.0657
-5052.8125,155.29254,-3290.4648
-5053.7935,155.50768,-3287.8164
-5054.898,155.72705,-3285.155
-5056.137,155.95013,-3282.5247
-5057.693,156.20375,-3279.647
-5059.226,156.43036,-3277.1501
-5060.875,156.66345,-3274.744
-5062.6416,156.91374,-3272.4329
-5064.541,157.18504,-3270.2234
-5066.8086,157.49837,-3267.9053
-5068.949,157.7699,-3266.0024
-5071.205,158.0339,-3264.289
-5073.5767,158.2967,-3262.7834
-5076.0586,158.56157,-3261.4656
-5078.624,158.82573,-3260.328
-5081.599,159.11429,-3259.2449
-5084.323,159.36458,-3258.462
-5087.108,159.6169,-3257.8625
-5089.9385,159.86906,-3257.4407
-5092.7974,160.11034,-3257.1892
-5096.0244,160.36266,-3257.1128
-5098.883,160.57483,-3257.2437
-5101.7197,160.77682,-3257.5583
-5104.5366,160.96194,-3258.0461
-5107.3047,161.13074,-3258.6917
-5110.0454,161.28629,-3259.4866
-5113.0957,161.4389,-3260.5352
-5115.7817,161.55246,-3261.5916
-5118.457,161.6478,-3262.772
-5121.092,161.73882,-3264.0913
-5123.939,161.8486,-3265.7222
-5126.3613,161.9481,-3267.308
-5128.634,162.05019,-3269.0244
-5130.748,162.16263,-3270.8828
-5132.693,162.28545,-3272.873
-5134.462,162.40773,-3274.9666
-5136.291,162.53593,-3277.4004
-5137.818,162.6453,-3279.5994
-5139.301,162.75275,-3281.7998
-5140.7856,162.86462,-3283.9597
-5142.321,162.99281,-3286.0413
-5143.9243,163.13245,-3288.0288
-5145.826,163.28552,-3290.1384
-5147.597,163.40594,-3291.8794
-5149.4536,163.52669,-3293.4746
-5151.4004,163.66379,-3294.9187
-5153.6504,163.83879,-3296.3582
-5155.713,164.0095,-3297.5076
-5157.809,164.18697,-3298.5396
-5159.993,164.37175,-3299.5112
-5162.212,164.55815,-3300.4233
-5164.4473,164.74547,-3301.262
-5166.9614,164.9507,-3302.0479
-5169.221,165.12411,-3302.5898
-5171.478,165.2833,-3302.9785
-5173.7485,165.43079,-3303.232
-5176.0054,165.57228,-3303.3545
-5178.545,165.73491,-3303.3494
-5180.7827,165.88976,-3303.2478
-5183.0215,166.05434,-3303.0918
-5185.2896,166.2306,-3302.869
-5187.561,166.41663,-3302.576
-5190.1333,166.6391,-3302.1558
-5192.7344,166.88322,-3301.6284
-5195.065,167.10956,-3301.0557
-5197.389,167.3362,-3300.3582
-5199.706,167.5763,-3299.5188
-5202.0137,167.83524,-3298.5308
-5204.2954,168.10501,-3297.4026
-5206.853,168.42776,-3295.9534
-5209.085,168.72023,-3294.5215
-5211.268,169.01163,-3292.9631
-5213.4053,169.29553,-3291.2783
-5215.75,169.5991,-3289.2336
-5217.7656,169.8582,-3287.2864
-5219.6885,170.11763,-3285.2258
-5221.5283,170.3838,-3283.056
-5223.317,170.6487,-3280.8208
-5225.0747,170.91376,-3278.5828
-5226.8047,171.189,-3276.3828
-5228.5464,171.46628,-3274.234
-5230.5684,171.77617,-3271.9272
-5232.445,172.02469,-3270.024
-5234.4253,172.2308,-3268.273
-5236.7783,172.41208,-3266.5435
-5238.9805,172.5462,-3265.2593
-5241.2583,172.67659,-3264.1873
-5243.5728,172.81502,-3263.29
-5245.904,172.9664,-3262.5286
-5248.5303,173.1483,-3261.797
-5250.56,173.29385,-3261.3325
-5253.185,173.48293,-3260.9004
-5255.4937,173.64192,-3260.691
-5257.7754,173.78043,-3260.6821
-5260.2944,173.90308,-3260.9434
-5262.468,173.97571,-3261.424
-5264.5786,174.01627,-3262.0964
-5266.6626,174.03276,-3262.9075
-5268.7344,174.04047,-3263.816
-5270.796,174.042,-3264.8113
-5273.081,174.0193,-3266.0825
-5275.0303,173.96169,-3267.3542
-5276.8916,173.85654,-3268.767
-5278.652,173.6949,-3270.3113
-5280.2954,173.4728,-3271.984
-5281.977,173.15906,-3274.0095
-5283.324,172.82898,-3275.9475
-5284.5137,172.46072,-3278.0037
-5285.531,172.06358,-3280.1677
-5286.354,171.65955,-3282.411
-5287.0537,171.20877,-3285.0425
-5287.4863,170.82063,-3287.4626
-5287.757,170.44385,-3289.9316
-5287.85,170.11174,-3292.447
-5287.7866,169.82387,-3294.9944
-5287.5225,169.55496,-3297.884
-5287.1025,169.36673,-3300.4587
-5286.503,169.22246,-3303.026
-5285.7437,169.10002,-3305.5723
-5284.848,168.95811,-3308.092
-5283.8135,168.78069,-3310.5876
-5282.483,168.55132,-3313.35
-5281.158,168.33542,-3315.779
-5279.7485,168.11494,-3318.1997
-5278.2935,167.88881,-3320.635
-5276.7993,167.66153,-3323.1287
-5275.0977,167.41124,-3326.0017
-5273.5444,167.18248,-3328.6555
-5271.9663,166.94879,-3331.389
-5270.363,166.7125,-3334.205
-5268.7314,166.46832,-3337.112
-5266.86,166.18266,-3340.4768
-5265.1523,165.92285,-3343.5625
-5263.406,165.66208,-3346.7234
-5261.6187,165.40341,-3349.961
-5259.7925,165.13202,-3353.269
-5257.687,164.81401,-3357.0752
-5255.7603,164.53415,-3360.5344
-5253.7773,164.2385,-3364.0674
-5251.4824,163.89828,-3368.0938
-5249.1064,163.56181,-3372.1787
-5246.918,163.25764,-3375.8657
-5244.6855,162.949,-3379.5527
-5242.0903,162.58704,-3383.7302
-5239.692,162.25467,-3387.4604
-5236.9434,161.88564,-3391.5762
-5234.1445,161.5136,-3395.6228
-5231.64,161.19229,-3399.1343
-5228.7734,160.83281,-3403.0173
-5226.143,160.5224,-3406.3906
-5223.1714,160.19365,-3410.0227
-5220.515,159.90053,-3413.1733
-5217.6323,159.5561,-3416.5771
-5215.188,159.24269,-3419.463
-5212.577,158.89742,-3422.5542
-5210.372,158.60925,-3425.1934
-5208.281,158.3657,-3427.804
-5206.3604,158.20354,-3430.4663
-5204.6323,158.11615,-3433.2317
-5202.9404,158.05872,-3436.423
-5201.688,158.03662,-3439.3186
-5200.6533,158.04118,-3442.2983
-5199.837,158.06216,-3445.316
-5199.221,158.09087,-3448.3687
-5198.784,158.11732,-3451.474
-5198.487,158.12541,-3455.0317
-5198.386,158.09476,-3458.149
-5198.436,158.02097,-3461.315
-5198.6445,157.92502,-3464.4905
-5198.9614,157.81453,-3467.6545
-5199.3433,157.66602,-3471.2512
-5199.6494,157.52544,-3474.463
-5199.8857,157.39128,-3477.722
-5199.998,157.27226,-3481.013
-5199.9517,157.17406,-3484.2927
-5199.7393,157.08385,-3487.5735
-5199.347,156.98921,-3490.8318
-5198.6777,156.86241,-3494.4775
-5197.88,156.73262,-3497.6165
-5196.873,156.58102,-3500.7036
-5195.5146,156.38698,-3504.0269
-5194.0996,156.21686,-3506.8525
-5192.494,156.0631,-3509.5342
-5190.752,155.91855,-3512.1016
-5188.8853,155.79272,-3514.524
-5186.872,155.68404,-3516.8044
-5184.738,155.58319,-3518.923
-5182.1895,155.4774,-3521.098
-5179.8203,155.39024,-3522.8179
-5177.3447,155.31552,-3524.339
-5174.768,155.24954,-3525.6628
-5171.8247,155.18031,-3526.8923
-5169.146,155.1163,-3527.763
-5166.445,155.04935,-3528.3916
-5163.7153,154.98036,-3528.76
-5161.0156,154.90633,-3528.8596
-5158.046,154.8212,-3528.649
-5155.433,154.74837,-3528.2156
-5152.8213,154.67842,-3527.6382
-5150.188,154.61107,-3527.052
-5147.53,154.55072,-3526.5422
-5144.499,154.48969,-3526.124
-5141.7856,154.43958,-3525.9358
-5139.0815,154.38959,-3525.9429
-5136.3975,154.32976,-3526.1448
-5133.719,154.26118,-3526.5535
-5131.079,154.20438,-3527.1992
-5128.1846,154.17195,-3528.2153
-5125.676,154.16043,-3529.3455
-5123.2217,154.15492,-3530.6829
-5120.889,154.161,-3532.2104
-5118.4033,154.18616,-3534.17
-5116.306,154.2156,-3536.1187
-5114.586,154.24031,-3537.9526
-5112.5464,154.2761,-3540.4905
-5110.936,154.31978,-3542.8906
-5109.506,154.3812,-3545.4531
-5108.1157,154.4652,-3548.4954
-5107.138,154.53401,-3550.93
-5105.9277,154.63081,-3554.164
-5104.746,154.73434,-3557.4673
-5103.604,154.84967,-3560.8643
-5102.416,154.99532,-3564.756
-5101.5415,155.07414,-3567.9495
-5100.841,155.15366,-3571.2415
-5100.2793,155.25264,-3575.012
-5099.9624,155.3191,-3578.4038
-5099.853,155.3907,-3581.835
-5099.953,155.47385,-3585.2402
-5100.3267,155.60365,-3588.6575
-5100.968,155.77899,-3591.9778
-5101.9585,155.99445,-3595.6685
-5103.042,156.19856,-3598.9111
-5104.255,156.40874,-3602.083
-5105.579,156.62401,-3605.2576
-5106.9756,156.83813,-3608.423
-5108.4297,157.04414,-3611.5962
-5110.1387,157.25363,-3615.195
-5111.7183,157.40987,-3618.3865
-5113.3765,157.53214,-3621.584
-5115.1416,157.62807,-3624.8098
-5117.007,157.72774,-3628.0242
-5118.951,157.8506,-3631.2678
-5120.9424,157.98198,-3634.5603
-5123.2173,158.08044,-3638.314
-5125.2583,158.08177,-3641.7168
-5127.3105,157.97934,-3645.1707
-5129.359,157.7974,-3648.7302
-5131.553,157.59035,-3652.886
-5133.357,157.46002,-3656.6667
-5134.9893,157.381,-3660.5066
-5136.4414,157.30365,-3664.379
-5137.689,157.21626,-3668.2969
-5138.7065,157.1274,-3672.2827
-5139.481,157.04723,-3676.3262
-5140.073,156.96614,-3680.925
-5140.3726,156.89224,-3685.0867
-5140.4233,156.8304,-3689.7896
-5140.1597,156.8265,-3694.549
-5139.553,156.85681,-3699.9138
-5138.7236,156.9813,-3704.7476
-5137.7188,157.1292,-3709.6506
-5136.6143,157.24727,-3714.627
-5135.566,157.34654,-3719.124
-5134.468,157.45259,-3723.6987
-5133.038,157.57729,-3729.5173
-5131.854,157.6821,-3734.2437
-5130.637,157.79672,-3739.0508
-5129.401,157.90869,-3743.9265
-5128.1353,158.01913,-3748.9
-5126.69,158.14528,-3754.5522
-5125.382,158.25317,-3759.6392
-5123.8936,158.3801,-3765.378
-5122.554,158.49896,-3770.5117
-5121.038,158.63252,-3776.305
-5119.665,158.74306,-3781.5093
-5118.2754,158.84457,-3786.7056
-5116.864,158.93742,-3791.8594
-5115.421,159.01337,-3796.921
-5113.8965,159.06236,-3801.9673
-5112.037,159.0882,-3807.5918
-5110.211,159.10826,-3812.5183
-5108.215,159.12294,-3817.389
-5106.062,159.13387,-3822.176
-5103.719,159.1525,-3826.9875
-5101.269,159.1772,-3831.7446
-5098.399,159.20403,-3837.0547
-5095.722,159.2329,-3841.7825
-5092.944,159.26271,-3846.4893
-5090.0576,159.29448,-3851.1758
-5087.0957,159.34389,-3855.7773
-5083.6577,159.39598,-3860.945
-5080.533,159.43924,-3865.536
-5077.4014,159.44733,-3870.0994
-5074.276,159.43689,-3874.63
-5071.153,159.40504,-3879.16
-5067.6777,159.35135,-3884.269
-5064.6577,159.28038,-3888.8318
-5061.796,159.24232,-3893.4182
-5059.157,159.24588,-3898.0754
-5056.842,159.27092,-3902.8103
-5054.6646,159.29771,-3908.2358
-5053.1665,159.3356,-3913.1406
-5052.0605,159.37115,-3918.0762
-5051.353,159.40674,-3923.0017
-5051.039,159.4431,-3927.9001
-5051.1025,159.4777,-3932.7224
-5051.6045,159.51538,-3938.069
-5052.4097,159.5541,-3942.721
-5053.523,159.59189,-3947.2556
-5054.9424,159.6346,-3951.6267
-5056.645,159.67862,-3955.8635
-5058.7935,159.75507,-3960.479
-5060.777,159.82875,-3964.5374
-5062.7974,159.90852,-3968.5913
-5064.8345,159.97658,-3972.602
-5066.9214,160.02196,-3976.5977
-5069.3555,160.07365,-3981.0552
-5071.5977,160.10089,-3984.987
-5073.912,160.11357,-3988.8975
-5076.288,160.1367,-3992.7937
-5078.703,160.14603,-3996.6992
-5081.4585,160.15785,-4001.1174
-5083.951,160.17284,-4005.088
-5086.456,160.18318,-4009.0566
-5089.001,160.19354,-4013.0664
-5091.575,160.19382,-4017.1018
-5094.1924,160.16058,-4021.1877
-5097.1714,160.08182,-4025.8228
-5099.846,159.98883,-4029.9795
-5102.5435,159.8736,-4034.1897
-5105.2354,159.74207,-4038.4185
-5108.273,159.56142,-4043.2327
-5110.962,159.385,-4047.5498
-5113.962,159.16362,-4052.4343
-5116.6143,158.93091,-4056.8506
-5119.518,158.63956,-4061.9148
-5122.5854,158.27551,-4067.655
-5125.1694,157.91171,-4073.0032
-5127.5176,157.53386,-4078.4727
-5129.623,157.14488,-4084.105
-5131.2593,156.81805,-4089.224
-5132.6636,156.54245,-4094.4534
-5133.9663,156.31819,-4100.449
-5134.8926,156.18668,-4105.836
-5135.6665,156.1358,-4111.9893
-5136.1826,156.12015,-4117.515
-5136.602,156.09592,-4123.076
-5136.961,156.08015,-4128.673
-5137.337,156.05215,-4134.9917
-5137.6753,156.03989,-4140.6567
-5138.0317,156.01636,-4146.3247
-5138.4106,156.0063,-4151.966
-5138.815,156.0018,-4157.565
-5139.277,155.99608,-4163.129
-5139.9224,155.99591,-4169.2783
-5140.6567,156.01176,-4174.5415
-5141.549,156.03242,-4179.559
-5142.572,156.03899,-4184.332
-5143.715,156.03363,-4188.986
-5145.07,156.00934,-4194.0645
-5146.35,155.97397,-4198.5376
-5147.7324,155.94469,-4202.915
-5149.3115,155.96791,-4207.219
-5151.0786,156.02454,-4211.3706
-5153.315,156.08505,-4215.892
-5155.5625,156.15315,-4219.7285
-5158.029,156.22559,-4223.376
-5160.6924,156.29231,-4226.8345
-5163.5356,156.34344,-4230.1216
-5166.535,156.37257,-4233.2373
-5170.138,156.39908,-4236.545
-5173.4863,156.41643,-4239.277
-5176.9814,156.42899,-4241.8486
-5180.6216,156.44121,-4244.276
-5184.3843,156.4564,-4246.567
-5188.737,156.46178,-4249.018
-5192.644,156.4638,-4251.118
-5196.6265,156.47076,-4253.2134
-5200.6675,156.47533,-4255.3257
-5204.767,156.466,-4257.466
-5209.396,156.44333,-4259.893
-5213.5713,156.4243,-4262.1123
-5217.753,156.40434,-4264.3794
-5221.995,156.36896,-4266.735
-5226.2104,156.3161,-4269.1626
-5230.94,156.24728,-4272.0713
-5235.102,156.17883,-4274.836
-5239.19,156.1016,-4277.7812
-5243.2026,156.02707,-4280.9316
-5247.1406,155.9364,-4284.27
-5250.9785,155.84589,-4287.793
-5255.216,155.75255,-4291.962
-5258.943,155.68683,-4295.7896
-5262.6855,155.62804,-4299.734
-5266.4263,155.59253,-4303.782
-5270.158,155.57681,-4307.946
-5274.2764,155.60097,-4312.731
-5277.922,155.65456,-4317.1284
-5281.5205,155.75911,-4321.605
-5285.101,155.90198,-4326.1606
-5288.668,156.0901,-4330.79
-5292.227,156.29175,-4335.482
-5296.208,156.48868,-4340.788
-5299.747,156.63559,-4345.5386
-5303.264,156.73233,-4350.27
-5306.7637,156.80771,-4354.9736
-5310.237,156.87993,-4359.6064
-5314.1772,156.96199,-4364.7725
-5317.724,157.01132,-4369.298
-5321.3325,157.04045,-4373.7144
-5325.097,157.06552,-4378.048
-5329.008,157.08554,-4382.2466
-5333.628,157.11815,-4386.805
-5337.8896,157.13081,-4390.7163
-5342.319,157.13115,-4394.5317
-5346.883,157.12697,-4398.2466
-5351.6074,157.11981,-4401.8965
-5356.4443,157.09177,-4405.4683
-5362.057,157.04544,-4409.405
-5367.1978,157.01715,-4412.82
-5372.4756,157.05022,-4416.199
-5377.8096,157.1152,-4419.575
-5384.5415,157.18732,-4423.862
-5390.0063,157.2227,-4427.392
-5395.4897,157.26616,-4431.0327
-5400.9395,157.33783,-4434.8174
-5406.3354,157.46684,-4438.7935
-5411.6816,157.602,-4442.9375
-5417.6064,157.80031,-4447.854
-5422.7554,157.99998,-4452.441
-5427.786,158.22331,-4457.2583
-5433.231,158.50159,-4462.882
-5438.469,158.8054,-4468.6494
-5442.979,159.07814,-4473.837
-5447.3926,159.37512,-4479.1255
-5451.664,159.6685,-4484.4653
-5455.7246,159.9858,-4489.8843
-5459.61,160.29225,-4495.447
-5463.647,160.6447,-4501.794
-5467.015,160.9486,-4507.595
-5470.1323,161.25049,-4513.4766
-5473.066,161.53421,-4519.471
-5475.8047,161.82068,-4525.5415
-5478.6753,162.11815,-4532.479
-5480.9346,162.37614,-4538.6685
-5482.9463,162.60088,-4544.919
-5484.6685,162.80174,-4551.1885
-5486.1445,162.98889,-4557.4556
-5487.661,163.16283,-4564.5586
-5488.9463,163.3021,-4570.896
-5490.2075,163.44684,-4577.2617
-5491.4375,163.55038,-4583.611
-5492.637,163.63147,-4589.9565
-5493.948,163.74365,-4597.138
-5495.08,163.84604,-4603.5464
-5496.188,163.94394,-4609.9785
-5497.271,164.03609,-4616.385
-5498.3438,164.12177,-4622.8184
-5499.4106,164.2008,-4629.276
-5500.6,164.24374,-4636.5786
-5501.635,164.25714,-4643.1035
-5502.6406,164.27208,-4649.6772
-5503.5967,164.28058,-4656.299
-5504.485,164.29678,-4663.054
-5505.3975,164.3125,-4670.756
-5506.149,164.32742,-4677.678
-5506.8833,164.33815,-4684.735
-5507.6147,164.34682,-4691.8574
-5508.3584,164.35419,-4699.098
-5509.2134,164.37308,-4707.39
-5509.9863,164.38809,-4714.847
-5510.774,164.39369,-4722.4287
-5511.5703,164.42172,-4730.0903
-5512.38,164.46518,-4737.8687
-5513.21,164.54013,-4745.7676
-5514.167,164.65375,-4754.726
-5515.0674,164.75806,-4762.802
-5516.016,164.85898,-4770.9893
-5517.002,164.94359,-4779.25
-5518.003,165.00111,-4787.5747
-5519.152,165.04631,-4797.0728
-5520.1997,165.02689,-4805.6157
-5521.278,164.96715,-4814.2275
-5522.383,164.84525,-4822.806
-5523.5405,164.68347,-4831.424
-5524.934,164.53787,-4841.091
-5526.2705,164.46793,-4849.599
-5527.673,164.42152,-4858.0215
-5529.099,164.386,-4866.3525
-5530.5063,164.3724,-4874.4956
-5532.031,164.36177,-4883.4243
-5533.292,164.35893,-4891.105
-5534.4575,164.33723,-4898.627
-5535.532,164.27855,-4906.1045
-5536.5903,164.25778,-4914.473
-5537.345,164.32164,-4921.901
-5537.851,164.4512,-4929.314
-5538.064,164.62392,-4936.747
-5538.0425,164.80879,-4944.117
-5537.852,165.05077,-4952.455
-5537.6323,165.28906,-4959.8403
-5537.402,165.55049,-4967.278
-5537.177,165.84091,-4974.7773
-5536.945,166.132,-4982.3267
-5536.6934,166.4423,-4989.8906
-5536.3735,166.81662,-4998.4663
-5536.0444,167.17773,-5006.166
-5535.655,167.5511,-5013.945
-5535.1934,167.97452,-5021.8203
-5534.647,168.46277,-5029.7407
-5533.9277,169.08186,-5038.7056
-5533.299,169.59164,-5045.7046
-5532.439,170.23828,-5054.6914
-5531.6396,170.81804,-5062.552
-5530.821,171.39229,-5070.3647
-5529.9355,172.03665,-5079.0337
-5529.205,172.58223,-5086.713
-5528.589,173.11461,-5094.3335
